date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:08:10	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:10%20GMT	https://www.supremenewyork.com/shop/sizing	s/s/www.supremenewyork.com/shop/sizing	(from https://www.supremenewyork.com/shop)
03:08:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202020%2021:08:11%20GMT	http://www.supremenewyork.com/shop/terms	s/s/www.supremenewyork.com/shop/terms.84.delayed	(from https://www.supremenewyork.com/shop)
03:08:12	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:12%20GMT	https://www.supremenewyork.com/shop/terms	s/s/www.supremenewyork.com/shop/terms	(from https://www.supremenewyork.com/shop)
03:08:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202020%2021:08:13%20GMT	http://www.supremenewyork.com/shop/privacy	s/s/www.supremenewyork.com/shop/privacy.86.delayed	(from https://www.supremenewyork.com/shop)
03:08:14	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:14%20GMT	https://www.supremenewyork.com/shop/privacy	s/s/www.supremenewyork.com/shop/privacy	(from https://www.supremenewyork.com/shop)
03:08:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202020%2021:08:15%20GMT	http://www.supremenewyork.com/shop/policy	s/s/www.supremenewyork.com/shop/policy.88.delayed	(from https://www.supremenewyork.com/shop)
03:08:16	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:16%20GMT	https://www.supremenewyork.com/shop/policy	s/s/www.supremenewyork.com/shop/policy	(from https://www.supremenewyork.com/shop)
03:08:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202020%2021:08:17%20GMT	http://www.supremenewyork.com/shop/faq	s/s/www.supremenewyork.com/shop/faq.8a.delayed	(from https://www.supremenewyork.com/shop)
03:08:18	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:18%20GMT	https://www.supremenewyork.com/shop/faq	s/s/www.supremenewyork.com/shop/faq	(from https://www.supremenewyork.com/shop)
03:08:19	27619/27619	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2021:08:19%20GMT	https://www.supremenewyork.com/shop/new	s/s/www.supremenewyork.com/shop/new.html	(from https://www.supremenewyork.com/shop/all)
03:08:20	11273/11273	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2021:08:20%20GMT	https://www.supremenewyork.com/shop/all/jackets	s/s/www.supremenewyork.com/shop/all/jackets.html	(from https://www.supremenewyork.com/shop/all)
03:08:21	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:21%20GMT	https://www.supremenewyork.com/shop/all/shirts	s/s/www.supremenewyork.com/shop/all/shirts	(from https://www.supremenewyork.com/shop/all)
03:08:22	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:22%20GMT	https://www.supremenewyork.com/shop/all/tops_sweaters	s/s/www.supremenewyork.com/shop/all/tops_sweaters	(from https://www.supremenewyork.com/shop/all)
03:08:23	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:23%20GMT	https://www.supremenewyork.com/shop/all/sweatshirts	s/s/www.supremenewyork.com/shop/all/sweatshirts	(from https://www.supremenewyork.com/shop/all)
03:08:24	13961/13961	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2021:08:24%20GMT	https://www.supremenewyork.com/shop/all/pants	s/s/www.supremenewyork.com/shop/all/pants.html	(from https://www.supremenewyork.com/shop/all)
03:08:25	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:25%20GMT	https://www.supremenewyork.com/shop/all/shorts	s/s/www.supremenewyork.com/shop/all/shorts	(from https://www.supremenewyork.com/shop/all)
03:08:26	19088/19088	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2021:08:26%20GMT	https://www.supremenewyork.com/shop/all/hats	s/s/www.supremenewyork.com/shop/all/hats.html	(from https://www.supremenewyork.com/shop/all)
03:08:27	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:27%20GMT	https://www.supremenewyork.com/shop/all/bags	s/s/www.supremenewyork.com/shop/all/bags	(from https://www.supremenewyork.com/shop/all)
03:08:28	9849/9849	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2021:08:28%20GMT	https://www.supremenewyork.com/shop/all/accessories	s/s/www.supremenewyork.com/shop/all/accessories.html	(from https://www.supremenewyork.com/shop/all)
03:08:29	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:29%20GMT	https://www.supremenewyork.com/shop/all/skate	s/s/www.supremenewyork.com/shop/all/skate	(from https://www.supremenewyork.com/shop/all)
03:08:30	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:30%20GMT	https://www.supremenewyork.com/shop/jackets/um3i1wu2g/bui0mqy1j	s/s/www.supremenewyork.com/shop/jackets/um3i1wu2g/bui0mqy1j	(from https://www.supremenewyork.com/shop/all)
03:08:31	14310/14310	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2021:08:31%20GMT	https://www.supremenewyork.com/shop/jackets/um3i1wu2g/sn45e1wsx	s/s/www.supremenewyork.com/shop/jackets/um3i1wu2g/sn45e1wsx.html	(from https://www.supremenewyork.com/shop/all)
03:08:32	14300/14300	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2021:08:32%20GMT	https://www.supremenewyork.com/shop/jackets/um3i1wu2g/a3q98x7wo	s/s/www.supremenewyork.com/shop/jackets/um3i1wu2g/a3q98x7wo.html	(from https://www.supremenewyork.com/shop/all)
03:08:33	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:33%20GMT	https://www.supremenewyork.com/shop/jackets/i3qsna06p/gr4bovg2i	s/s/www.supremenewyork.com/shop/jackets/i3qsna06p/gr4bovg2i	(from https://www.supremenewyork.com/shop/all)
03:08:34	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:34%20GMT	https://www.supremenewyork.com/shop/jackets/i3qsna06p/gtyg6arn0	s/s/www.supremenewyork.com/shop/jackets/i3qsna06p/gtyg6arn0	(from https://www.supremenewyork.com/shop/all)
03:08:35	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:35%20GMT	https://www.supremenewyork.com/shop/jackets/i3qsna06p/czyacm58e	s/s/www.supremenewyork.com/shop/jackets/i3qsna06p/czyacm58e	(from https://www.supremenewyork.com/shop/all)
03:08:36	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:36%20GMT	https://www.supremenewyork.com/shop/jackets/mrtzio1da/bj4s0ptma	s/s/www.supremenewyork.com/shop/jackets/mrtzio1da/bj4s0ptma	(from https://www.supremenewyork.com/shop/all)
03:08:37	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:37%20GMT	https://www.supremenewyork.com/shop/jackets/mrtzio1da/qyt93fp4r	s/s/www.supremenewyork.com/shop/jackets/mrtzio1da/qyt93fp4r	(from https://www.supremenewyork.com/shop/all)
03:08:38	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:38%20GMT	https://www.supremenewyork.com/shop/jackets/mrtzio1da/qgt8fzahn	s/s/www.supremenewyork.com/shop/jackets/mrtzio1da/qgt8fzahn	(from https://www.supremenewyork.com/shop/all)
03:08:39	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:39%20GMT	https://www.supremenewyork.com/shop/jackets/v1jh5wv4l/yfhm7ptd5	s/s/www.supremenewyork.com/shop/jackets/v1jh5wv4l/yfhm7ptd5	(from https://www.supremenewyork.com/shop/all)
03:08:40	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:40%20GMT	https://www.supremenewyork.com/shop/jackets/v1jh5wv4l/dqw25eimn	s/s/www.supremenewyork.com/shop/jackets/v1jh5wv4l/dqw25eimn	(from https://www.supremenewyork.com/shop/all)
03:08:41	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:41%20GMT	https://www.supremenewyork.com/shop/jackets/v1jh5wv4l/l1x7fup0j	s/s/www.supremenewyork.com/shop/jackets/v1jh5wv4l/l1x7fup0j	(from https://www.supremenewyork.com/shop/all)
03:08:42	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:42%20GMT	https://www.supremenewyork.com/shop/jackets/a4l2m78qf/zsjmul7wh	s/s/www.supremenewyork.com/shop/jackets/a4l2m78qf/zsjmul7wh	(from https://www.supremenewyork.com/shop/all)
03:08:43	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:43%20GMT	https://www.supremenewyork.com/shop/jackets/a4l2m78qf/znidhjx1w	s/s/www.supremenewyork.com/shop/jackets/a4l2m78qf/znidhjx1w	(from https://www.supremenewyork.com/shop/all)
03:08:44	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:44%20GMT	https://www.supremenewyork.com/shop/jackets/a4l2m78qf/r5t3puhle	s/s/www.supremenewyork.com/shop/jackets/a4l2m78qf/r5t3puhle	(from https://www.supremenewyork.com/shop/all)
03:08:45	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:45%20GMT	https://www.supremenewyork.com/shop/jackets/ki431cz9y/xk937xulm	s/s/www.supremenewyork.com/shop/jackets/ki431cz9y/xk937xulm	(from https://www.supremenewyork.com/shop/all)
03:08:46	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:46%20GMT	https://www.supremenewyork.com/shop/jackets/ki431cz9y/zykje7dn2	s/s/www.supremenewyork.com/shop/jackets/ki431cz9y/zykje7dn2	(from https://www.supremenewyork.com/shop/all)
03:08:47	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:47%20GMT	https://www.supremenewyork.com/shop/jackets/ki431cz9y/ynhup2ebs	s/s/www.supremenewyork.com/shop/jackets/ki431cz9y/ynhup2ebs	(from https://www.supremenewyork.com/shop/all)
03:08:48	9702/9702	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2021:08:48%20GMT	https://www.supremenewyork.com/shop/shirts/yatjnprsw/b41injcpb	s/s/www.supremenewyork.com/shop/shirts/yatjnprsw/b41injcpb.html	(from https://www.supremenewyork.com/shop/all)
03:08:49	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:49%20GMT	https://www.supremenewyork.com/shop/shirts/yatjnprsw/alw38dafz	s/s/www.supremenewyork.com/shop/shirts/yatjnprsw/alw38dafz	(from https://www.supremenewyork.com/shop/all)
03:08:50	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:50%20GMT	https://www.supremenewyork.com/shop/shirts/otn1qpewx/q7rn95i2h	s/s/www.supremenewyork.com/shop/shirts/otn1qpewx/q7rn95i2h	(from https://www.supremenewyork.com/shop/all)
03:08:51	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:51%20GMT	https://www.supremenewyork.com/shop/shirts/otn1qpewx/yjiknd0bg	s/s/www.supremenewyork.com/shop/shirts/otn1qpewx/yjiknd0bg	(from https://www.supremenewyork.com/shop/all)
03:08:52	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:52%20GMT	https://www.supremenewyork.com/shop/shirts/otn1qpewx/j5hwy1nev	s/s/www.supremenewyork.com/shop/shirts/otn1qpewx/j5hwy1nev	(from https://www.supremenewyork.com/shop/all)
03:08:53	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:53%20GMT	https://www.supremenewyork.com/shop/shirts/kmdjilsn4/mfyitsnb6	s/s/www.supremenewyork.com/shop/shirts/kmdjilsn4/mfyitsnb6	(from https://www.supremenewyork.com/shop/all)
03:08:54	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:54%20GMT	https://www.supremenewyork.com/shop/shirts/kmdjilsn4/vby7zl6p4	s/s/www.supremenewyork.com/shop/shirts/kmdjilsn4/vby7zl6p4	(from https://www.supremenewyork.com/shop/all)
03:08:55	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:55%20GMT	https://www.supremenewyork.com/shop/shirts/kmdjilsn4/yp07rzf3l	s/s/www.supremenewyork.com/shop/shirts/kmdjilsn4/yp07rzf3l	(from https://www.supremenewyork.com/shop/all)
03:08:56	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:56%20GMT	https://www.supremenewyork.com/shop/shirts/kmdjilsn4/x8s25yiub	s/s/www.supremenewyork.com/shop/shirts/kmdjilsn4/x8s25yiub	(from https://www.supremenewyork.com/shop/all)
03:08:57	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:57%20GMT	https://www.supremenewyork.com/shop/shirts/kmdjilsn4/wu9f5mrt6	s/s/www.supremenewyork.com/shop/shirts/kmdjilsn4/wu9f5mrt6	(from https://www.supremenewyork.com/shop/all)
03:08:58	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:58%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/o7cbz6hlt/upfrb7239	s/s/www.supremenewyork.com/shop/tops-sweaters/o7cbz6hlt/upfrb7239	(from https://www.supremenewyork.com/shop/all)
03:08:59	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:08:59%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/o7cbz6hlt/qd0mvk8xu	s/s/www.supremenewyork.com/shop/tops-sweaters/o7cbz6hlt/qd0mvk8xu	(from https://www.supremenewyork.com/shop/all)
03:09:00	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:00%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/o7cbz6hlt/zslg82cjm	s/s/www.supremenewyork.com/shop/tops-sweaters/o7cbz6hlt/zslg82cjm	(from https://www.supremenewyork.com/shop/all)
03:09:01	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:01%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/wl7cub5j0/gpnob5cr2	s/s/www.supremenewyork.com/shop/tops-sweaters/wl7cub5j0/gpnob5cr2	(from https://www.supremenewyork.com/shop/all)
03:09:02	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:02%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/wl7cub5j0/u458kj3a7	s/s/www.supremenewyork.com/shop/tops-sweaters/wl7cub5j0/u458kj3a7	(from https://www.supremenewyork.com/shop/all)
03:09:03	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:03%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/wl7cub5j0/jn3pguor6	s/s/www.supremenewyork.com/shop/tops-sweaters/wl7cub5j0/jn3pguor6	(from https://www.supremenewyork.com/shop/all)
03:09:04	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:04%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/i8otudn7z/fvs1egij7	s/s/www.supremenewyork.com/shop/tops-sweaters/i8otudn7z/fvs1egij7	(from https://www.supremenewyork.com/shop/all)
03:09:05	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:05%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/i8otudn7z/ad8sfhkle	s/s/www.supremenewyork.com/shop/tops-sweaters/i8otudn7z/ad8sfhkle	(from https://www.supremenewyork.com/shop/all)
03:09:06	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:06%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/i8otudn7z/kfs6dpa2z	s/s/www.supremenewyork.com/shop/tops-sweaters/i8otudn7z/kfs6dpa2z	(from https://www.supremenewyork.com/shop/all)
03:09:07	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:07%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/w306pvnji/k69yveb0c	s/s/www.supremenewyork.com/shop/tops-sweaters/w306pvnji/k69yveb0c	(from https://www.supremenewyork.com/shop/all)
03:09:08	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:08%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/w306pvnji/ob5jx02fd	s/s/www.supremenewyork.com/shop/tops-sweaters/w306pvnji/ob5jx02fd	(from https://www.supremenewyork.com/shop/all)
03:09:09	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:09%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/xtc68k2bo	s/s/www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/xtc68k2bo	(from https://www.supremenewyork.com/shop/all)
03:09:10	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:10%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/a9kofhwjy	s/s/www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/a9kofhwjy	(from https://www.supremenewyork.com/shop/all)
03:09:11	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:11%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/x46iwjvy0	s/s/www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/x46iwjvy0	(from https://www.supremenewyork.com/shop/all)
03:09:12	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:12%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/uuyvr9kd2	s/s/www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/uuyvr9kd2	(from https://www.supremenewyork.com/shop/all)
03:09:13	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:13%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/snjdr2l8y	s/s/www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/snjdr2l8y	(from https://www.supremenewyork.com/shop/all)
03:09:14	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:14%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/qzantljxd	s/s/www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/qzantljxd	(from https://www.supremenewyork.com/shop/all)
03:09:15	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:15%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/uaje70tru	s/s/www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/uaje70tru	(from https://www.supremenewyork.com/shop/all)
03:09:16	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:16%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/n53mu7eko	s/s/www.supremenewyork.com/shop/tops-sweaters/zjgo6le7u/n53mu7eko	(from https://www.supremenewyork.com/shop/all)
03:09:17	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:17%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/by2zmowvp/ltu4wy2g0	s/s/www.supremenewyork.com/shop/tops-sweaters/by2zmowvp/ltu4wy2g0	(from https://www.supremenewyork.com/shop/all)
03:09:18	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:18%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/by2zmowvp/jhkd2bg3v	s/s/www.supremenewyork.com/shop/tops-sweaters/by2zmowvp/jhkd2bg3v	(from https://www.supremenewyork.com/shop/all)
03:09:19	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:19%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/kf91ts3ou/ruo2p3ya5	s/s/www.supremenewyork.com/shop/tops-sweaters/kf91ts3ou/ruo2p3ya5	(from https://www.supremenewyork.com/shop/all)
03:09:20	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:20%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/kf91ts3ou/dmqn4fzkl	s/s/www.supremenewyork.com/shop/tops-sweaters/kf91ts3ou/dmqn4fzkl	(from https://www.supremenewyork.com/shop/all)
03:09:21	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:21%20GMT	https://www.supremenewyork.com/shop/tops-sweaters/kf91ts3ou/i98s5eby6	s/s/www.supremenewyork.com/shop/tops-sweaters/kf91ts3ou/i98s5eby6	(from https://www.supremenewyork.com/shop/all)
03:09:22	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:22%20GMT	https://www.supremenewyork.com/shop/sweatshirts/t2bxdw687/kpe8iulny	s/s/www.supremenewyork.com/shop/sweatshirts/t2bxdw687/kpe8iulny	(from https://www.supremenewyork.com/shop/all)
03:09:23	11229/11229	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Sep%202020%2021:09:23%20GMT	https://www.supremenewyork.com/shop/sweatshirts/t2bxdw687/fl1602spn	s/s/www.supremenewyork.com/shop/sweatshirts/t2bxdw687/fl1602spn.html	(from https://www.supremenewyork.com/shop/all)
03:09:24	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:24%20GMT	https://www.supremenewyork.com/shop/sweatshirts/t2bxdw687/eskv520fz	s/s/www.supremenewyork.com/shop/sweatshirts/t2bxdw687/eskv520fz	(from https://www.supremenewyork.com/shop/all)
03:09:25	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:25%20GMT	https://www.supremenewyork.com/shop/sweatshirts/rr2gjstlu/vswyu4e1g	s/s/www.supremenewyork.com/shop/sweatshirts/rr2gjstlu/vswyu4e1g	(from https://www.supremenewyork.com/shop/all)
03:09:26	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:26%20GMT	https://www.supremenewyork.com/shop/sweatshirts/rr2gjstlu/vvzs0aril	s/s/www.supremenewyork.com/shop/sweatshirts/rr2gjstlu/vvzs0aril	(from https://www.supremenewyork.com/shop/all)
03:09:27	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:27%20GMT	https://www.supremenewyork.com/shop/sweatshirts/rr2gjstlu/v0x8n451o	s/s/www.supremenewyork.com/shop/sweatshirts/rr2gjstlu/v0x8n451o	(from https://www.supremenewyork.com/shop/all)
03:09:28	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:28%20GMT	https://www.supremenewyork.com/shop/sweatshirts/rr2gjstlu/t4y1c3nx2	s/s/www.supremenewyork.com/shop/sweatshirts/rr2gjstlu/t4y1c3nx2	(from https://www.supremenewyork.com/shop/all)
03:09:29	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:29%20GMT	https://www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/pimwqpanu	s/s/www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/pimwqpanu	(from https://www.supremenewyork.com/shop/all)
03:09:30	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:30%20GMT	https://www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/f7o3lyhqk	s/s/www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/f7o3lyhqk	(from https://www.supremenewyork.com/shop/all)
03:09:31	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:31%20GMT	https://www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/ef52yg8ca	s/s/www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/ef52yg8ca	(from https://www.supremenewyork.com/shop/all)
03:09:32	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:32%20GMT	https://www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/l0fpvzseg	s/s/www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/l0fpvzseg	(from https://www.supremenewyork.com/shop/all)
03:09:33	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:33%20GMT	https://www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/xgjcqsb4w	s/s/www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/xgjcqsb4w	(from https://www.supremenewyork.com/shop/all)
03:09:34	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:34%20GMT	https://www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/h73m4vel0	s/s/www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/h73m4vel0	(from https://www.supremenewyork.com/shop/all)
03:09:35	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:35%20GMT	https://www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/gzw08jk4b	s/s/www.supremenewyork.com/shop/sweatshirts/e1wihn4k8/gzw08jk4b	(from https://www.supremenewyork.com/shop/all)
03:09:36	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:36%20GMT	https://www.supremenewyork.com/shop/sweatshirts/p2ksafuve/pn1dqemvy	s/s/www.supremenewyork.com/shop/sweatshirts/p2ksafuve/pn1dqemvy	(from https://www.supremenewyork.com/shop/all)
03:09:37	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:37%20GMT	https://www.supremenewyork.com/shop/sweatshirts/p2ksafuve/t0g54xt6k	s/s/www.supremenewyork.com/shop/sweatshirts/p2ksafuve/t0g54xt6k	(from https://www.supremenewyork.com/shop/all)
03:09:38	13/13	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2009%20Sep%202020%2021:09:38%20GMT	https://www.supremenewyork.com/shop/sweatshirts/p2ksafuve/kteg64h0l	s/s/www.supremenewyork.com/shop/sweatshirts/p2ksafuve/kteg64h0l	(from https://www.supremenewyork.com/shop/all)
